ID,filePath,line,operation,isSuccess
1602,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,313,CtrlFlowIntroductionOperation,-1585995896,false
1603,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,313,CtrlFlowIntroductionOperation,-1585995896,false
1604,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,313,CtrlFlowIntroductionOperation,-1585995896,false
1605,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,313,CopyReplaceOperation,272411836,false
1606,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,313,CopyReplaceOperation,272411836,false
1607,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,313,CopyReplaceOperation,272411836,false
1608,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,313,CopyReplaceOperation,272411836,false
1609,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CondIntroductionOperation,-2040248583,false
1610,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CondIntroductionOperation,-2040248583,false
1611,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CondIntroductionOperation,-2040248583,false
1612,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CondIntroductionOperation,-2040248583,false
1613,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CondIntroductionOperation,-2040248583,false
1614,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CondIntroductionOperation,-2040248583,false
1615,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CondIntroductionOperation,-2040248583,false
1616,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CondIntroductionOperation,-2040248583,false
1617,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CondIntroductionOperation,-2040248583,false
1618,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CtrlFlowIntroductionOperation,-1585995710,false
1619,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CtrlFlowIntroductionOperation,-1585995710,false
1620,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CtrlFlowIntroductionOperation,-1585995710,false
1621,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CtrlFlowIntroductionOperation,-1585995710,false
1622,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CtrlFlowIntroductionOperation,-1585995710,false
1623,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CtrlFlowIntroductionOperation,-1585995710,false
1624,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CtrlFlowIntroductionOperation,-1585995710,false
1625,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CtrlFlowIntroductionOperation,-1585995710,false
1626,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CtrlFlowIntroductionOperation,-1585995710,false
1627,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CopyReplaceOperation,272412022,false
1628,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CopyReplaceOperation,272412022,false
1629,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CopyReplaceOperation,272412022,false
1632,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,319,CopyReplaceOperation,272412022,false
1633,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CondIntroductionOperation,-2040248552,false
1634,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CondIntroductionOperation,-2040248552,false
1635,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CondIntroductionOperation,-2040248552,false
1636,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CondIntroductionOperation,-2040248552,false
1637,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CondIntroductionOperation,-2040248552,false
1638,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CondIntroductionOperation,-2040248552,false
1639,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CondIntroductionOperation,-2040248552,false
1640,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CondIntroductionOperation,-2040248552,false
1641,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CondIntroductionOperation,-2040248552,false
1642,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CtrlFlowIntroductionOperation,-1585995679,false
1643,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CtrlFlowIntroductionOperation,-1585995679,false
1644,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CtrlFlowIntroductionOperation,-1585995679,false
1645,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CtrlFlowIntroductionOperation,-1585995679,false
1646,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CtrlFlowIntroductionOperation,-1585995679,false
1647,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CtrlFlowIntroductionOperation,-1585995679,false
1648,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CtrlFlowIntroductionOperation,-1585995679,false
1649,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CtrlFlowIntroductionOperation,-1585995679,false
1650,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CtrlFlowIntroductionOperation,-1585995679,false
1651,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CopyReplaceOperation,272412053,false
1652,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CopyReplaceOperation,272412053,false
1653,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,320,CopyReplaceOperation,272412053,false
1662,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CondIntroductionOperation,-2040248738,false
1663,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CondIntroductionOperation,-2040248738,false
1664,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CondIntroductionOperation,-2040248738,false
1665,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CondIntroductionOperation,-2040248738,false
1666,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CondIntroductionOperation,-2040248738,false
1667,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CondIntroductionOperation,-2040248738,false
1668,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CondIntroductionOperation,-2040248738,false
1669,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CondIntroductionOperation,-2040248738,false
1670,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1671,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1672,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1673,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1674,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1675,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1676,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1677,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1678,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1679,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1680,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1681,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1682,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1683,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1684,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1685,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1686,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1687,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CtrlFlowIntroductionOperation,-1585995865,false
1688,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CopyReplaceOperation,272411867,false
1689,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CopyReplaceOperation,272411867,false
1690,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CopyReplaceOperation,272411867,false
1691,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CopyReplaceOperation,272411867,false
1692,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,314,CopyReplaceOperation,272411867,false
1693,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CondIntroductionOperation,-2040248645,false
1694,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CondIntroductionOperation,-2040248645,false
1695,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CondIntroductionOperation,-2040248645,false
1696,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CondIntroductionOperation,-2040248645,false
1697,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CondIntroductionOperation,-2040248645,false
1698,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CondIntroductionOperation,-2040248645,false
1699,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CondIntroductionOperation,-2040248645,false
1700,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CondIntroductionOperation,-2040248645,false
1701,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CondIntroductionOperation,-2040248645,false
1702,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1703,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1704,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1705,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1706,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1707,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1708,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1709,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1710,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1711,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1712,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1713,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1714,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1715,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1716,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1717,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1718,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1719,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CtrlFlowIntroductionOperation,-1585995772,false
1720,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CopyReplaceOperation,272411960,false
1721,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CopyReplaceOperation,272411960,false
1722,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CopyReplaceOperation,272411960,false
1723,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,CopyReplaceOperation,272411960,false
1726,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CondIntroductionOperation,-2040248707,false
1727,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CondIntroductionOperation,-2040248707,false
1728,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CondIntroductionOperation,-2040248707,false
1729,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CondIntroductionOperation,-2040248707,false
1730,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CondIntroductionOperation,-2040248707,false
1731,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CondIntroductionOperation,-2040248707,false
1732,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CondIntroductionOperation,-2040248707,false
1733,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CondIntroductionOperation,-2040248707,false
1734,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CondIntroductionOperation,-2040248707,false
1735,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1736,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1737,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1738,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1739,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1740,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1741,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1742,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1743,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1744,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1745,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1746,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1747,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1748,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1749,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1750,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1751,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1752,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CtrlFlowIntroductionOperation,-1585995834,false
1753,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CopyReplaceOperation,272411898,false
1754,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CopyReplaceOperation,272411898,false
1755,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CopyReplaceOperation,272411898,false
1756,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CopyReplaceOperation,272411898,false
1757,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CopyReplaceOperation,272411898,false
1758,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,315,CopyReplaceOperation,272411898,false
1759,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,317,MethodReplacementOperation,1579926662,false
1911,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1912,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1913,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1914,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1915,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1916,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1917,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1918,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1919,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1920,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1921,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1922,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1923,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1924,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CondIntroductionOperation,-2040247591,false
1925,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1926,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1927,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1928,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1929,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1930,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1931,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1932,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1933,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1934,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1935,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1936,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1937,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
1938,src/test/resources/math_83_buggy/src/main/java/org/apache/commons/math/optimization/linear/SimplexTableau.java,351,CtrlFlowIntroductionOperation,-1585994718,false
